P1's character,ZEN
P2's character,ZEN

P1's HP,P2's HP,P1's Energy,P2's Energy,P1's x,P2's x,P1's y,P2's y,P1's Action,P2's Action,P1's key.A,P1's key.B,P1's key.C,P1's key.U,P1's key.R,P1's key.D,P1's key.L,P2's key.A,P2's key.B,P2's key.C,P2's key.U,P2's key.R,P2's key.D,P2's key.L,P1's isLeft,P2's isLeft
0,0,0,0,669,592,335,335,FORWARD_WALK,STAND,false,false,false,false,true,false,false,false,false,false,false,false,false,false,true,false
0,0,0,0,674,596,335,335,FORWARD_WALK,STAND,false,false,false,false,true,false,false,false,false,false,false,false,false,false,true,false
0,0,0,0,679,600,335,335,FORWARD_WALK,STAND,false,false,false,false,true,false,false,false,false,false,false,false,false,false,true,false
0,0,0,0,684,604,335,335,FORWARD_WALK,STAND,false,false,false,false,true,false,false,false,false,false,false,false,false,false,true,false
0,0,0,0,687,610,335,335,FORWARD_WALK,STAND,false,false,false,false,true,false,false,false,false,false,false,false,false,false,true,false
0,0,0,0,692,614,335,335,FORWARD_WALK,STAND,false,false,false,false,true,false,false,false,false,false,false,false,false,false,true,false
0,0,0,0,697,618,335,335,FORWARD_WALK,STAND,false,false,false,false,true,false,false,false,false,false,false,false,false,false,true,false
0,0,0,0,702,622,335,335,FORWARD_WALK,STAND,false,false,false,false,true,false,false,false,false,false,false,false,false,false,true,false
0,0,0,0,705,628,335,335,FORWARD_WALK,STAND,false,false,false,false,true,false,false,false,false,false,false,false,false,false,true,false
0,0,0,0,710,632,335,335,FORWARD_WALK,STAND,false,false,false,false,true,false,false,false,false,false,false,false,false,false,true,false
0,0,0,0,715,636,335,335,FORWARD_WALK,STAND,false,false,false,false,true,false,false,false,false,false,false,false,false,false,true,false
0,0,0,0,720,640,335,335,FORWARD_WALK,STAND,false,false,false,false,true,false,false,false,false,false,false,false,false,false,true,false
0,0,0,0,723,646,335,335,FORWARD_WALK,STAND,false,false,false,false,true,false,false,false,false,false,false,false,false,false,true,false
0,0,0,0,728,650,335,335,FORWARD_WALK,STAND,false,false,false,false,true,false,false,false,false,false,false,false,false,false,true,false
0,0,0,0,733,654,335,335,FORWARD_WALK,STAND,false,false,false,false,true,false,false,false,false,false,false,false,false,false,true,false
